COUNTRY CODE,year,n_checklists,n_observers,n_tourist,n_tourist_ecoregion,local,local_ecoregion,date_range_cell,date_range_ecoregion,guided,guided_ecoregion
DZ,2011,9,3,7,7,2,2,48595200.000000000000,48787200.000000000000,0.00000000000000000000,0.00000000000000000000
DZ,2012,2,1,2,2,0,0,172800.000000000000,172800.000000000000,,
DZ,2013,10,3,2,0,8,10,164756160.00000000,468365760.00000000,0.00000000000000000000,0.00000000000000000000
DZ,2014,103,13,7,0,96,101,321653778.64077670,546254162.37623762,0.00000000000000000000,0.00000000000000000000
DZ,2015,331,18,20,5,311,320,322974163.14199396,587897767.38461538,0.01269841269841269841,0.00000000000000000000
DZ,2016,345,22,28,6,317,330,284565036.52173913,555718885.71428571,0.02710843373493975904,0.00000000000000000000
DZ,2017,742,32,92,15,650,708,275580718.05929919,556108760.16597510,0.00763358778625954198,0.00000000000000000000
DZ,2018,906,34,290,186,616,669,194601790.72847682,438287191.57894737,0.13844252163164400494,0.09963547995139732685
DZ,2019,861,37,213,78,648,753,212521220.90592334,436203448.37545126,0.03329065300896286812,0.01970443349753694581
DZ,2020,318,19,71,15,247,292,255013675.47169811,478914918.56677524,0.02317880794701986755,0.01351351351351351351
DZ,2021,276,17,25,6,251,238,249078365.21739130,403585731.14754098,0.01153846153846153846,0.00000000000000000000
DZ,2022,686,33,360,308,326,325,101053364.43148688,170385167.77251185,0.00000000000000000000,0.00611620795107033639
DZ,2023,408,32,145,85,263,302,194673176.47058824,449615776.74418605,0.00000000000000000000,0.00000000000000000000
DZ,2024,716,48,266,134,450,530,171487950.83798883,388130139.75903614,0.06250000000000000000,0.07284768211920529801
DZ,2025,1182,56,689,316,493,840,116999269.03553299,274891764.70588235,0.21615720524017467249,0.17636363636363636364
EC,2010,6517,423,3667,2353,2850,3746,161408749.30182599,232330322.47909493,0.05726518597805726519,0.04684643510054844607
EC,2011,7463,495,4517,3007,2946,3832,164213474.68846308,209901579.99707560,0.04643216080402010050,0.10546427206725257929
EC,2012,8594,479,4648,3240,3946,4789,189778896.90481731,241044335.08531573,0.06031516029704763630,0.06177606177606177606
EC,2013,8748,553,4390,3062,4358,5056,193460237.03703704,247975535.25498891,0.06746031746031746032,0.05995085995085995086
EC,2014,16001,724,8588,6577,7413,8365,163546922.31735517,201594543.38107348,0.14401169288969134210,0.13996238030095759234
EC,2015,15268,818,7668,5473,7600,8517,171817944.14461619,220613426.50464618,0.13671944493862302081,0.10626066648702056948
EC,2016,15706,917,7678,5840,8028,8643,182723358.51267032,224529463.12228130,0.11931767437706528534,0.11488063184347513911
EC,2017,23592,1345,11022,8166,12570,13428,171100104.17090539,205004225.61822729,0.11989885922615547454,0.10608581956495899204
EC,2018,34974,1720,18748,14577,16226,18185,143613087.39063304,170256690.65380624,0.20072596639598847435,0.18890678251750870754
EC,2019,46651,2109,24754,18581,21897,25165,128733633.07967675,162878708.10588397,0.19153335509848732180,0.16605549778337255760
EC,2020,30007,1697,9252,7032,20755,22111,187287437.51791249,209274129.25230759,0.07660942523327844429,0.07922411778452909558
EC,2021,50550,1924,19930,12388,30620,35777,161161641.40059347,200920458.12519464,0.21071071071071071071,0.13840790771277205697
EC,2022,77148,2956,38212,28697,38936,44004,120647591.22725152,146348947.98145830,0.20898303734968543442,0.17793445367329856416
EC,2023,111121,3965,58869,46324,52252,57648,104908046.140693478280,126894409.91036048,0.26295535335746665362,0.23914019027104649076
EC,2024,111497,3917,55551,44518,55946,59925,107442632.939002843126,129223695.95664621,0.30024408362517245039,0.26632521014800073946
EC,2025,66721,2764,34571,28219,32150,34215,106806384.79639094,125746913.43819073,0.29083322887380692298,0.26204382277445035527
EE,2010,199,29,37,12,162,146,677164558.79396985,842537255.69620253,0.02352941176470588235,0.00671140939597315436
EE,2011,262,34,135,54,127,138,338018894.65648855,538372800.00000000,0.00000000000000000000,0.00719424460431654676
EE,2012,340,40,76,18,264,228,417212385.88235294,701990165.85365854,0.00000000000000000000,0.00000000000000000000
EE,2013,375,59,126,34,249,228,471648844.80000000,577605105.34351145,0.02105263157894736842,0.02400000000000000000
EE,2014,909,72,555,196,354,474,200332229.70297030,474750977.91044776,0.09028960817717206133,0.03782894736842105263
EE,2015,1013,74,183,58,830,796,357946670.87857848,457761060.42154567,0.00222965440356744705,0.00000000000000000000
EE,2016,755,87,242,83,513,492,347328114.43708609,465983449.04347826,0.00724637681159420290,0.00000000000000000000
EE,2017,1628,107,589,159,1039,1118,270325857.49385749,438775464.99608457,0.00167504187604690117,0.00444444444444444444
EE,2018,1935,130,518,103,1417,1487,287110727.44186047,425060395.47169811,0.00393184796854521625,0.00067204301075268817
EE,2019,3068,189,1401,707,1667,1640,182712682.13820078,280786784.14997870,0.19737417943107221007,0.14442231075697211155
EE,2020,2587,67,293,102,2294,1996,277085601.54619250,350283308.29361296,0.00421229991575400168,0.00490196078431372549
EE,2021,1278,86,200,75,1078,902,313428777.46478873,445276682.08802456,0.02329749103942652330,0.01304347826086956522
EE,2022,3354,219,1652,720,1702,1738,161516582.46869410,242254211.22864117,0.07310704960835509138,0.06480558325024925224
EE,2023,3828,280,1417,531,2411,2268,186760867.71159875,271685618.00643087,0.04513399153737658674,0.02980808493262556145
EE,2024,5058,399,3356,1671,1702,1929,78623419.217081850534,143549376.00000000,0.05757278377494275433,0.15259984928409947249
EE,2025,5542,374,3140,1525,2402,2804,139417843.08913750,214349199.16839917,0.07704320666319625195,0.09517125210555867490
EG,2010,501,99,355,297,146,171,40512459.880239520958,60406707.692307692308,0.00000000000000000000,0.00000000000000000000
EG,2011,223,66,139,109,84,96,111325818.83408072,129110259.51219512,0.00000000000000000000,0.00000000000000000000
EG,2012,430,63,240,181,190,208,68399665.116279069767,106966309.51156812,0.00980392156862745098,0.00452488687782805430
EG,2013,263,40,174,127,89,105,127059248.66920152,163959641.37931034,0.00990099009900990099,0.03571428571428571429
EG,2014,136,37,52,41,84,83,168528282.35294118,165347303.22580645,0.00000000000000000000,0.00000000000000000000
EG,2015,390,55,270,183,120,173,100644923.07692308,186128413.48314607,0.12454212454212454212,0.33453237410071942446
EG,2016,1624,62,367,305,1257,1282,108871820.68965517,118192314.55576560,0.12883435582822085890,0.12191780821917808219
EG,2017,2719,90,787,684,1932,1998,92254322.912835601324,101190636.24161074,0.11528822055137844612,0.15333333333333333333
EG,2018,1814,137,695,506,1119,1255,85449742.888643880926,109395548.89267462,0.03425167535368577811,0.01749271137026239067
EG,2019,1682,137,615,473,1067,1163,113706458.02615933,136247730.07334963,0.03114754098360655738,0.00080775444264943457
EG,2020,1099,93,363,279,736,746,161223579.25386715,189973369.75609756,0.01012658227848101266,0.00880503144654088050
EG,2021,1136,151,617,554,519,485,94326363.380281690141,116871259.28777671,0.00455927051671732523,0.00330578512396694215
EG,2022,2800,347,1996,1776,804,835,65520699.428571428571,82395189.582535427039,0.02021772939346811820,0.01404056162246489860
EG,2023,4352,440,2891,2613,1461,1525,88368002.205882352941,98792094.345094248429,0.02545629202689721422,0.02721088435374149660
EG,2024,4367,422,2204,1830,2163,2096,107501305.61025876,105618344.16709119,0.03411197626992955135,0.03107789142407553108
EG,2025,5429,374,4246,3936,1183,1195,50672780.401547246270,55349934.749561488989,0.07559981892258940697,0.07724719101123595506
EH,2010,160,16,87,37,73,114,84773520.000000000000,229935576.15894040,0.17948717948717948718,0.13636363636363636364
EH,2011,59,9,55,21,4,30,11524881.355932203390,174314541.17647059,0.00000000000000000000,0.00000000000000000000
EH,2012,88,9,54,14,34,68,45306981.818181818182,147969482.92682927,0.00000000000000000000,0.00000000000000000000
EH,2013,42,4,8,0,34,40,145209600.00000000,277002720.00000000,0.00000000000000000000,0.00000000000000000000
EH,2014,37,13,27,18,10,18,51931070.270270270270,134052000.00000000,0.11111111111111111111,0.20000000000000000000
EH,2015,137,15,113,83,24,48,28412356.204379562044,126382754.19847328,0.42857142857142857143,0.28358208955223880597
EH,2016,255,21,150,86,105,148,91953317.647058823529,183441969.23076923,0.00000000000000000000,0.20000000000000000000
EH,2017,207,19,152,80,55,116,53012869.565217391304,117386742.85714286,0.12307692307692307692,0.07006369426751592357
EH,2018,258,23,192,118,66,106,29483162.790697674419,76633328.571428571429,0.28070175438596491228,0.21333333333333333333
EH,2019,727,21,356,272,371,394,97687381.568088033012,141578724.32432432,0.39052287581699346405,0.33668341708542713568
EH,2020,112,10,53,24,59,84,130933028.57142857,218144000.00000000,0.00000000000000000000,0.03157894736842105263
EH,2021,106,12,105,53,1,8,1005826.415094339623,16178045.901639344262,0.00000000000000000000,0.00000000000000000000
EH,2022,195,22,159,97,36,60,41066141.538461538462,93843607.643312101911,0.00000000000000000000,0.20689655172413793103
EH,2023,381,38,352,190,29,98,14780296.062992125984,79796100.000000000000,0.00000000000000000000,0.23157894736842105263
EH,2024,112,23,72,37,40,47,87550971.428571428571,120136114.28571429,0.04545454545454545455,0.02083333333333333333
EH,2025,684,50,608,388,76,199,27246189.473684210526,64257608.177172061329,0.05341246290801186944,0.20588235294117647059
ER,2014,1,1,1,,0,,0.00000000000000000000,,,
ER,2015,2,1,2,0,0,1,0.00000000000000000000,278812800.00000000,,0.00000000000000000000
ER,2016,5,2,5,,0,,0.00000000000000000000,,,
ER,2018,9,3,9,7,0,0,864000.000000000000,1110857.142857142857,,
ER,2019,63,6,29,1,34,53,19633371.428571428571,163276800.00000000,0.00000000000000000000,0.00000000000000000000
ER,2020,43,2,6,1,37,40,27662065.116279069767,31125073.170731707317,0.00000000000000000000,0.00000000000000000000
ER,2021,1,1,1,1,0,0,0.00000000000000000000,0.00000000000000000000,,
ER,2023,1,1,1,1,0,0,0.00000000000000000000,0.00000000000000000000,,
ER,2024,8,2,6,6,2,0,40230000.000000000000,705600.000000000000,0.00000000000000000000,
ES,2010,18027,865,1736,881,16291,15641,1086403880.57913130,1170972386.10337732,0.00466440513690331960,0.00248060043251494721
ES,2011,21790,971,1877,765,19913,19562,741241952.16154199,808858782.11246126,0.00109469074986316366,0.00061059380247290490
ES,2012,52803,1032,2116,958,50687,42408,385367063.23504346,458786759.39676244,0.00305253889051951864,0.00216074028841185589
ES,2013,45452,1197,3054,1600,42398,37657,453748341.03669806,532827765.58575541,0.00396788565064043067,0.00163084935686666491
ES,2014,45435,1343,2932,1571,42503,41531,481106949.40904589,522931958.83253677,0.00427936832802288532,0.00322819770917525527
ES,2015,49886,1632,4930,2658,44956,44652,461599197.97939302,509302153.05009512,0.00496981058046515683,0.00611857218589856865
ES,2016,74788,2266,7604,4601,67184,65780,445374623.65085308,497298811.12231994,0.00721075057358243199,0.01337964939136578401
ES,2017,102441,3276,10874,6060,91567,88748,535572137.68705889,613743050.67926757,0.01047558521343078064,0.00827021947039637349
ES,2018,159426,3969,18285,10425,141141,138301,520544072.80117421,593157249.98722483,0.02178172489715120624,0.01632786976796135482
ES,2019,214118,4853,21892,12438,192226,188169,476168429.08676524,542957049.65828710,0.01901785981690942308,0.01425929858546514940
ES,2020,256936,4911,17148,11597,239788,230560,474165376.34274683,523447597.91375017,0.02504764278764584322,0.02303545860355428283
ES,2021,311801,5597,19391,8767,292410,280416,439009782.70627740,502586296.28435973,0.01082250358576926035,0.00653062088528546328
ES,2022,353988,7858,45192,24242,308796,301900,381225136.01139022,447102258.88845963,0.02725468793474040170,0.02055601819230030107
ES,2023,386715,9276,53155,30385,333560,325777,362143452.37190179,423209818.25573756,0.02965221593301475970,0.02111651346843169961
ES,2024,425010,11153,69430,41028,355580,349691,335346520.40375521,398127757.43590662,0.03464921915042729679,0.02268870764683343369
ES,2025,292676,9393,60270,38232,232406,233288,325165987.00542580,385542290.10017678,0.04585018188630934724,0.03392310762272183052
ET,2010,473,40,291,242,182,231,63136115.010570824524,110002909.09090909,0.00000000000000000000,0.00000000000000000000
ET,2011,1219,75,975,830,244,389,25010496.472518457752,44736204.757998359311,0.00000000000000000000,0.00000000000000000000
ET,2012,887,72,612,528,275,359,57854394.588500563698,82792629.537767756483,0.06472491909385113269,0.00267379679144385027
ET,2013,1449,105,1058,706,391,743,54551672.049689440994,123360715.52795031,0.08333333333333333333,0.01486199575371549894
ET,2014,1570,104,1143,1013,427,557,55503855.286624203822,80100504.458598726115,0.16455696202531645570,0.14480874316939890710
ET,2015,1358,101,972,870,386,488,47350890.132547864507,69316340.500736377025,0.06275579809004092769,0.12239902080783353733
ET,2016,2257,110,1662,1582,595,675,60083371.555161719096,72573396.898537882144,0.32924836601307189542,0.32538461538461538462
ET,2017,2003,133,1574,1420,429,583,44102261.008487269096,60253367.149276085871,0.10031023784901758014,0.12168792934249263984
ET,2018,5127,191,4003,3813,1124,1314,55937486.717378583967,70472049.619660620246,0.09443339960238568588,0.14444176513142030383
ET,2019,5101,203,3847,3441,1254,1660,59090164.281513428739,81634331.150754753970,0.03553459119496855346,0.05466237942122186495
ET,2020,1571,85,1071,922,500,649,49450718.268618714195,60854143.348185868873,0.09843400447427293065,0.07389162561576354680
ET,2021,829,80,207,66,622,763,121969076.96019300,153942704.94571773,0.03529411764705882353,0.01159793814432989691
ET,2022,2395,169,1633,1581,762,814,66922337.536534446764,76818330.187891440501,0.37076998528690534576,0.37674195098510331571
ET,2023,2528,231,1754,1531,774,997,70927530.379746835443,98575427.848101265823,0.09139784946236559140,0.08213096559378468368
ET,2024,3957,253,3223,3110,734,847,32963772.554965883245,41873322.213798332070,0.06258322237017310253,0.09440104166666666667
ET,2025,2841,189,2013,1879,828,962,53199621.541710665259,63576440.971488912355,0.03289817232375979112,0.03083700440528634361
FI,2010,1176,86,190,92,986,912,726318808.16326531,1385531225.49800797,0.00000000000000000000,0.01829924650161463940
FI,2011,1436,116,331,156,1105,1101,664963881.89415042,1156802314.08114558,0.01580333625987708516,0.01948627103631532329
FI,2012,1802,141,454,316,1348,1268,600711342.95227525,1000818600.00000000,0.04358974358974358974,0.05020920502092050209
FI,2013,2047,136,291,127,1756,1418,707345066.14557890,1118094738.64077670,0.00000000000000000000,0.00139762403913347310
FI,2014,3135,167,858,486,2277,2074,532520378.18181818,807900851.25000000,0.04855902092380576392,0.03702071397091229617
FI,2015,3436,206,767,305,2669,2446,642799504.54016298,997743368.37513631,0.00644699140401146132,0.00564971751412429379
FI,2016,5100,249,745,423,4355,3774,676363104.00000000,1142046151.82273052,0.00133630289532293987,0.00128600823045267490
FI,2017,8182,322,1727,1135,6455,5563,639032341.04131019,1049868973.90265751,0.00248756218905472637,0.01112006446414182111
FI,2018,12394,364,1631,842,10763,9270,693292770.56640310,1069603256.96202532,0.00293176972281449893,0.01200542854160141977
FI,2019,18665,450,2367,1328,16298,13881,702580655.21564425,982953269.24847130,0.00781568970545348498,0.01848390446521287643
FI,2020,23514,308,599,248,22915,18202,731234270.78336310,1000673041.17073171,0.00369099830648312997,0.00065861690450054885
FI,2021,26837,378,1358,375,25479,21165,638182294.95100048,870917595.54317549,0.00240449873957727361,0.00094388597857378829
FI,2022,30722,743,5288,2882,25434,22401,522161850.71284422,720307884.22260017,0.02372008157132124074,0.02623443896733227504
FI,2023,36306,958,6555,4237,29751,25941,473240907.48636589,618999515.62065081,0.01131117972547461099,0.02619501518039963285
FI,2024,48296,1255,11354,6913,36942,34882,374623523.20689084,484348340.84459864,0.05806645408752715005,0.07167035707922934005
FI,2025,38088,1119,10287,6815,27801,25894,346319727.78827977,448645697.36769696,0.04202353811078932775,0.04386944021647217994
FJ,2010,157,26,41,15,116,76,201364280.25477707,223923164.83516484,0.00000000000000000000,0.00000000000000000000
FJ,2011,646,30,192,48,454,153,488785396.90402477,274176000.00000000,0.00000000000000000000,0.00000000000000000000
FJ,2012,464,44,261,90,203,82,150085179.31034483,174304967.44186047,0.04054054054054054054,0.09473684210526315789
FJ,2013,838,41,278,89,560,219,264302652.02863962,295772166.23376623,0.00000000000000000000,0.00000000000000000000
FJ,2014,298,54,142,79,156,86,238577943.62416107,222635520.00000000,0.00000000000000000000,0.00000000000000000000
FJ,2015,592,60,215,107,377,254,257596054.05405405,287521249.86149584,0.00000000000000000000,0.00000000000000000000
FJ,2016,670,58,305,156,365,128,212274999.40298507,181753960.56338028,0.00239234449760765550,0.00657894736842105263
FJ,2017,672,87,411,222,261,163,138470142.85714286,150293136.62337662,0.00278551532033426184,0.00000000000000000000
FJ,2018,864,94,522,273,342,204,132221900.00000000,131768332.07547170,0.00954653937947494033,0.01532567049808429119
FJ,2019,800,107,506,230,294,170,133473852.00000000,153560232.00000000,0.00724637681159420290,0.00000000000000000000
FJ,2020,505,32,158,62,347,275,212615857.42574257,232054504.45103858,0.03217158176943699732,0.00000000000000000000
FJ,2021,138,14,16,8,122,34,319355686.95652174,297086400.00000000,0.00000000000000000000,0.00000000000000000000
FJ,2022,1427,132,950,496,477,357,88100269.656622284513,136209853.22391559,0.00000000000000000000,0.00000000000000000000
FJ,2023,1867,220,1404,581,463,298,65816993.251205141939,96670787.713310580205,0.03178206583427922815,0.03640256959314775161
FJ,2024,2888,320,2478,1337,410,257,29949836.011080332410,36833176.411543287327,0.05486968449931412894,0.09812568908489525910
FJ,2025,1593,173,1300,678,293,205,31781966.101694915254,43048335.220838052095,0.02500000000000000000,0.01183431952662721893
FK,2010,187,34,137,37,50,64,109049274.86631016,212601314.85148515,0.00000000000000000000,0.00000000000000000000
FK,2011,127,29,78,23,49,42,207038891.33858268,277502178.46153846,0.00000000000000000000,0.00000000000000000000
FK,2012,177,45,102,56,75,67,181962305.08474576,228070712.19512195,0.03738317757009345794,0.04597701149425287356
FK,2013,117,29,52,24,65,49,229137230.76923077,343618717.80821918,0.01250000000000000000,0.05555555555555555556
FK,2014,344,57,187,123,157,109,156617079.06976744,230148372.41379310,0.05729166666666666667,0.06106870229007633588
FK,2015,266,61,168,66,98,76,132153996.99248120,235571425.35211268,0.15384615384615384615,0.04761904761904761905
FK,2016,400,101,303,151,97,77,67451616.000000000000,131119200.00000000,0.26701570680628272251,0.20535714285714285714
FK,2017,380,94,272,103,108,94,89304176.842105263158,218064828.42639594,0.09045226130653266332,0.07812500000000000000
FK,2018,1399,172,839,267,560,366,160457769.26375983,254195078.67298578,0.29839471199244570349,0.21616161616161616162
FK,2019,1595,141,541,190,1054,612,300842849.90595611,374614563.59102244,0.03562945368171021378,0.01422475106685633001
FK,2020,1511,115,360,145,1151,618,309813017.07478491,426805921.88728702,0.05785123966942148760,0.05202312138728323699
FK,2021,1948,45,372,76,1576,725,256791622.17659138,387101878.65168539,0.09141583054626532887,0.06896551724137931034
FK,2022,3449,245,1718,499,1731,1219,175591428.93592346,317576677.99767171,0.10465116279069767442,0.12777053455019556714
FK,2023,2479,291,1349,370,1130,1000,134548534.73174667,322693404.96350365,0.07671381936887921654,0.07613344739093242087
FK,2024,2791,397,1747,528,1044,794,116000807.16589036,234781543.11649017,0.15193223928004235045,0.13320274240940254652
FK,2025,1790,205,1140,386,650,481,138809129.83240223,262042231.14186851,0.26587887740029542097,0.17441860465116279070
FM,2010,47,2,47,46,0,0,531268.085106382979,929739.130434782609,,
FM,2011,102,9,100,90,2,5,4981552.941176470588,13534787.368421052632,0.00000000000000000000,0.00000000000000000000
FM,2012,25,7,20,10,5,2,27558144.000000000000,17668800.000000000000,0.00000000000000000000,0.00000000000000000000
FM,2013,36,2,5,4,31,8,279748800.00000000,217209600.00000000,0.00000000000000000000,0.00000000000000000000
FM,2014,38,9,22,12,16,9,128942905.26315789,99960685.714285714286,0.00000000000000000000,0.00000000000000000000
FM,2015,9,3,8,3,1,1,35865600.000000000000,81324000.000000000000,0.00000000000000000000,0.00000000000000000000
FM,2016,6,4,4,1,2,2,78624000.000000000000,99936000.000000000000,0.00000000000000000000,0.00000000000000000000
FM,2017,51,6,38,22,13,9,64972800.000000000000,73757729.032258064516,0.00000000000000000000,0.00000000000000000000
FM,2018,145,10,105,71,40,37,18601622.068965517241,18206400.000000000000,0.00000000000000000000,0.00000000000000000000
FM,2019,110,16,91,64,19,17,36331200.000000000000,34568533.333333333333,0.00000000000000000000,0.00000000000000000000
FM,2020,2,2,0,,2,,294753600.00000000,,0.00000000000000000000,
FM,2021,1,1,1,1,0,0,0.00000000000000000000,0.00000000000000000000,,
FM,2022,3,1,3,1,0,0,0.00000000000000000000,0.00000000000000000000,,
FM,2023,392,47,342,163,50,37,17966791.836734693878,30035232.000000000000,0.06097560975609756098,0.02884615384615384615
FM,2024,400,53,356,157,44,34,5585112.000000000000,8722328.795811518325,0.00000000000000000000,0.01020408163265306122
FM,2025,314,30,312,87,2,1,109788.535031847134,263127.272727272727,0.00000000000000000000,0.00000000000000000000
FO,2010,26,5,10,8,16,14,348261784.61538462,366237818.18181818,0.00000000000000000000,0.00000000000000000000
FO,2011,9,4,1,1,8,7,463660800.00000000,466160400.00000000,0.00000000000000000000,0.00000000000000000000
FO,2012,16,4,2,1,14,14,533034000.00000000,568569600.00000000,0.00000000000000000000,0.00000000000000000000
FO,2013,75,7,3,2,72,63,466049664.00000000,480344123.07692308,0.00000000000000000000,0.00000000000000000000
FO,2014,226,16,35,14,191,81,406460007.07964602,410852917.89473684,0.00000000000000000000,0.00000000000000000000
FO,2015,158,21,47,31,111,61,327092901.26582278,308874365.21739130,0.00000000000000000000,0.00000000000000000000
FO,2016,680,38,82,57,598,434,295212282.35294118,297522887.16904277,0.00000000000000000000,0.00228832951945080092
FO,2017,374,28,86,69,288,231,294325527.27272727,286726464.00000000,0.02040816326530612245,0.02118644067796610169
FO,2018,669,48,160,105,509,400,304239713.00448430,293868812.67326733,0.00170357751277683135,0.00000000000000000000
FO,2019,603,51,102,59,501,376,282979343.28358209,281895790.34482759,0.00000000000000000000,0.00000000000000000000
FO,2020,751,41,144,106,607,487,288767437.54993342,285892791.90556492,0.00000000000000000000,0.01004016064257028112
FO,2021,876,31,68,42,808,573,344617052.05479452,329833896.58536585,0.01343101343101343101,0.00865051903114186851
FO,2022,959,97,398,282,561,379,196574054.64025026,200492180.33282905,0.00312989045383411581,0.00453514739229024943
FO,2023,1459,102,357,174,1102,658,266049524.33173406,271427261.53846154,0.00000000000000000000,0.00000000000000000000
FO,2024,1459,148,625,366,834,562,187233478.27278958,190181203.44827586,0.05593056894889103182,0.05743740795287187040
FO,2025,1160,113,628,420,532,383,146855271.72413793,137188889.66376090,0.04000000000000000000,0.03855421686746987952
FR,2010,5126,457,818,356,4308,4381,610590603.51150995,793642037.74540849,0.00706472196900638104,0.00407978241160471442
FR,2011,10244,603,1280,498,8964,8896,651486363.13939867,798355755.92931659,0.00639774452396443288,0.00821309655937846837
FR,2012,12207,630,1769,1115,10438,9802,583816634.25903170,708546234.46001649,0.00652893301135855469,0.00258992805755395683
FR,2013,11489,753,1564,628,9925,9796,523840740.88258334,668676148.27321566,0.00374015748031496063,0.00323395654370894391
FR,2014,16097,880,2030,1048,14067,13509,479527122.61912158,602071915.69691557,0.00389999303572672192,0.00562742088723233209
FR,2015,21669,1050,2776,1393,18893,18522,420166852.33282570,528434265.62892292,0.00504582432293275667,0.00561619158630920843
FR,2016,30532,1103,3574,1870,26958,26683,441901855.41726713,555728240.50712710,0.00261106074342701723,0.00284311191522357198
FR,2017,34188,1502,4985,2399,29203,29802,434820254.40505441,540948497.64914133,0.01408911117648981727,0.01399602903362301859
FR,2018,37628,1859,6491,3338,31137,32350,389453476.34740087,497990704.23671822,0.01484813012137268190,0.01568154402895054282
FR,2019,46826,2384,8172,4004,38654,39088,343878310.34040917,458931562.90726817,0.01351351351351351351,0.01277304241942297657
FR,2020,49918,1480,4145,1483,45773,45307,380376647.33362715,480776515.25539645,0.00752556763362706632,0.00398554691777072156
FR,2021,59129,1966,6721,2290,52408,53440,333746181.26469245,429807998.04773013,0.00570560557222777963,0.00335757215997625584
FR,2022,75502,3972,17170,8086,58332,62788,274067858.29249556,374411658.32322149,0.02099589735339071676,0.01668642150147006758
FR,2023,98770,5493,24768,13440,74002,78621,247917353.17201579,331378990.39984358,0.02448846865776176897,0.01847248623093044792
FR,2024,105506,6782,30412,16419,75094,82955,217397563.77078081,305081669.10459476,0.02167048479970280478,0.01542949081522808561
FR,2025,78193,5708,26819,16202,51374,58213,181212336.61325183,267038368.45797218,0.02286752001128389577,0.02033556937970016405
GA,2010,73,11,60,45,13,18,40194936.986301369863,51632914.285714285714,0.00000000000000000000,0.00000000000000000000
GA,2011,5,2,3,0,2,5,67478400.000000000000,523964160.00000000,0.00000000000000000000,0.00000000000000000000
GA,2012,10,4,8,0,2,8,56064960.000000000000,454215600.00000000,0.00000000000000000000,0.00000000000000000000
GA,2013,35,11,23,19,12,11,53338422.857142857143,84810240.000000000000,0.00000000000000000000,0.11764705882352941176
GA,2014,19,4,19,11,0,2,1796210.526315789474,7005046.153846153846,,0.00000000000000000000
GA,2015,172,14,161,126,11,34,27473190.697674418605,69482340.000000000000,0.00000000000000000000,0.00000000000000000000
GA,2016,23,5,14,9,9,12,167905252.17391304,263684571.42857143,0.00000000000000000000,0.00000000000000000000
GA,2017,113,7,87,67,26,32,37809557.522123893805,75846981.818181818182,0.00000000000000000000,0.07692307692307692308
GA,2018,28,5,9,6,19,18,206782971.42857143,307695600.00000000,0.00000000000000000000,0.00000000000000000000
GA,2019,70,10,54,46,16,16,37175451.428571428571,87610993.548387096774,0.00000000000000000000,0.00000000000000000000
GA,2020,11,4,9,3,2,5,15371345.454545454545,61376400.000000000000,0.00000000000000000000,0.00000000000000000000
GA,2021,904,20,207,188,697,566,93528095.575221238938,107667577.71883289,0.00000000000000000000,0.00000000000000000000
GA,2022,914,23,261,111,653,555,60896308.096280087527,117450810.81081081,0.05473965287049399199,0.08837970540098199673
GA,2023,1048,27,437,381,611,428,50544577.099236641221,60044796.044499381953,0.29591836734693877551,0.35555555555555555556
GA,2024,1195,40,768,587,427,390,27149482.845188284519,41393116.888433981576,0.02914389799635701275,0.02306079664570230608
GA,2025,462,38,334,285,128,127,63002618.181818181818,79608792.233009708738,0.00000000000000000000,0.00000000000000000000
GB,2010,31938,1216,1620,623,30318,27714,914499525.83129814,1051944544.58834739,0.00374556232290004234,0.00201069979533948512
GB,2011,34636,1366,2249,1066,32387,30071,862664075.29737845,1013994651.04538009,0.00226202848933178456,0.00287917397491478307
GB,2012,36188,1491,2595,1188,33593,31327,857120549.22073616,991992027.31047209,0.00272855298673864570,0.00088663711209626346
GB,2013,40718,1698,3326,1644,37392,34002,794303688.78628616,924794965.15738091,0.00244145752388953061,0.00177428737638161722
GB,2014,47221,1960,3811,2026,43410,40085,766222652.73501197,900517669.58751870,0.00275112546041562457,0.00247365556819868402
GB,2015,54785,2217,4974,2403,49811,46617,753345256.11024916,884772070.50183599,0.00347352424559395291,0.00237802029810183023
GB,2016,66082,2672,6057,2924,60025,55992,739508661.16642959,872314021.69868966,0.00387679322133708472,0.00344919076678163969
GB,2017,87829,3176,9221,4978,78608,72590,720085255.59439365,857379483.04455446,0.00569662670340308288,0.00421195652173913043
GB,2018,116173,4142,14316,7821,101857,95679,697255484.03845988,828203795.47826087,0.00622098684894725397,0.00540954325082929319
GB,2019,178650,5411,17418,9840,161232,152438,722507810.17632242,830140549.28949087,0.00521322704816173128,0.00368984580328590479
GB,2020,251792,5044,8818,5155,242974,228633,753841334.81603864,850490814.81684261,0.00382626469085334696,0.00298287784570901047
GB,2021,313396,5782,13811,5600,299585,284355,631776872.12855301,730389678.54184270,0.00388127475514161184,0.00190469509093779048
GB,2022,340350,8754,32454,16077,307896,294753,515778632.88497135,615129889.54734099,0.00722711624139327663,0.00468782438070491485
GB,2023,396023,12213,46771,25785,349252,335034,465097223.65014153,557155676.51592627,0.00812362842406621439,0.00560732831965298044
GB,2024,481631,16943,65454,38039,416177,399620,416485083.59304115,494422518.70428804,0.00796931026964843188,0.00654207666863353353
GB,2025,352899,14508,59905,37286,292994,284746,380891131.40700314,453845267.90877925,0.01320334990840094216,0.01023676142364469722
