COUNTRY CODE,year,n_checklists,n_observers,n_tourist,n_tourist_ecoregion,local,local_ecoregion,date_range_cell,date_range_ecoregion,guided,guided_ecoregion
LR,2023,420,24,294,266,126,121,40644411.428571428571,44051051.162790697674,0.30312500000000000000,0.31803278688524590164
LR,2024,310,19,51,32,259,252,100018869.677419354839,107550963.38028169,0.00384615384615384615,0.00395256916996047431
LR,2025,360,22,148,114,212,242,75254400.000000000000,92199721.348314606742,0.00000000000000000000,0.07594936708860759494
LS,2010,8,6,4,4,4,4,32097600.000000000000,32086800.000000000000,0.00000000000000000000,0.00000000000000000000
LS,2011,14,8,11,11,3,3,237501257.14285714,143812800.00000000,0.00000000000000000000,0.00000000000000000000
LS,2012,104,15,14,11,90,93,34712861.538461538462,41789353.846153846154,0.01098901098901098901,0.01063829787234042553
LS,2013,96,29,23,24,73,72,51644700.000000000000,47121300.000000000000,0.00000000000000000000,0.01149425287356321839
LS,2014,48,30,15,17,33,31,203070600.00000000,149562000.00000000,0.05405405405405405405,0.05714285714285714286
LS,2015,87,57,65,61,22,26,116016331.03448276,115953765.51724138,0.20000000000000000000,0.11111111111111111111
LS,2016,53,36,35,30,18,23,118053373.58490566,161062641.50943396,0.11111111111111111111,0.09375000000000000000
LS,2017,126,63,104,105,22,21,30669942.857142857143,24912685.714285714286,0.00000000000000000000,0.00000000000000000000
LS,2018,108,62,84,71,24,37,79773600.000000000000,116003200.00000000,0.00000000000000000000,0.00000000000000000000
LS,2019,191,64,136,148,55,43,104071740.31413613,65081365.445026178010,0.26041666666666666667,0.28571428571428571429
LS,2020,17,9,11,11,6,6,138224752.94117647,97855623.529411764706,0.00000000000000000000,0.00000000000000000000
LS,2021,33,17,21,17,12,16,106044218.18181818,123392290.90909091,0.00000000000000000000,0.00000000000000000000
LS,2022,246,85,197,195,49,51,50143258.536585365854,51696351.219512195122,0.30593607305936073059,0.30909090909090909091
LS,2023,267,98,157,147,110,120,75909357.303370786517,78928826.966292134831,0.39631336405529953917,0.38157894736842105263
LS,2024,445,127,293,282,152,163,55382011.685393258427,54333950.561797752809,0.41839762611275964392,0.40455840455840455840
LS,2025,309,117,213,209,96,100,62729755.339805825243,61479611.650485436893,0.22605363984674329502,0.22900763358778625954
LT,2010,22,7,9,2,13,14,294953890.90909091,539157600.00000000,0.00000000000000000000,0.00000000000000000000
LT,2011,47,11,22,8,25,33,218207795.74468085,454643121.95121951,0.00000000000000000000,0.00000000000000000000
LT,2012,39,10,7,3,32,33,336561230.76923077,602613600.00000000,0.00000000000000000000,0.00000000000000000000
LT,2013,1110,19,19,3,1091,1076,491188047.56756757,538296822.98424467,0.00000000000000000000,0.00000000000000000000
LT,2014,1854,28,43,24,1811,1749,497700302.91262136,530167699.49238579,0.00000000000000000000,0.00000000000000000000
LT,2015,3542,19,35,5,3507,3487,495353958.66741954,537991645.36082474,0.00000000000000000000,0.00000000000000000000
LT,2016,3190,37,190,28,3000,3091,468488832.60188088,524173093.42738057,0.00133155792276964048,0.00032341526520051746
LT,2017,3193,39,68,25,3125,3025,480546328.09270279,541407866.75409836,0.00095663265306122449,0.00165016501650165017
LT,2018,3827,60,196,45,3631,3667,464762238.82937026,519102069.82758621,0.00000000000000000000,0.00027247956403269755
LT,2019,3253,97,403,120,2850,3054,405302585.92068860,464370846.12476371,0.01264980026631158455,0.00423866970981415064
LT,2020,3065,78,153,85,2912,2884,345239544.27406199,399238627.41663860,0.00441726129799524295,0.00379965457685664940
LT,2021,4725,115,216,128,4509,4441,298507776.00000000,334040629.28430729,0.00594975760246804760,0.00314253647586980920
LT,2022,4824,170,598,312,4226,4340,269539182.08955224,314858482.54514187,0.01631543167912984364,0.02159244264507422402
LT,2023,6332,247,705,304,5627,5750,243394080.60644346,289286252.52725471,0.00589561297034853477,0.00431183166609175578
LT,2024,7397,366,1198,555,6199,6617,203143979.01852102,241026569.54824317,0.00814132104454685100,0.01118735083532219570
LT,2025,5938,307,1605,923,4333,4842,147807177.63556753,187374353.65134432,0.04092600248036378669,0.03111629716063788409
LU,2010,49,12,8,1,41,48,620662334.69387755,942239608.16326531,0.00000000000000000000,0.00000000000000000000
LU,2011,119,11,8,1,111,118,843687287.39495798,1196608053.78151261,0.00000000000000000000,0.00000000000000000000
LU,2012,242,17,11,4,231,238,826924403.30578512,1230115358.67768595,0.00000000000000000000,0.00000000000000000000
LU,2013,114,19,44,26,70,88,543565136.84210526,816757389.47368421,0.00000000000000000000,0.00000000000000000000
LU,2014,57,19,13,6,44,51,593657431.57894737,877749726.31578947,0.02222222222222222222,0.00000000000000000000
LU,2015,60,24,18,5,42,55,500544000.00000000,738168480.00000000,0.04347826086956521739,0.01785714285714285714
LU,2016,98,22,15,2,83,96,412418938.77551020,612287706.12244898,0.00000000000000000000,0.00000000000000000000
LU,2017,179,38,31,10,148,169,462673448.04469274,664527016.75977654,0.00000000000000000000,0.00588235294117647059
LU,2018,198,53,47,23,151,175,228038400.00000000,321532363.63636364,0.00000000000000000000,0.00000000000000000000
LU,2019,228,79,72,42,156,186,256456800.00000000,353065642.10526316,0.00568181818181818182,0.00495049504950495050
LU,2020,479,48,59,46,420,433,477121903.96659708,686853304.38413361,0.00000000000000000000,0.00000000000000000000
LU,2021,431,54,55,33,376,398,326747760.55684455,467454069.60556845,0.01570680628272251309,0.00500000000000000000
LU,2022,548,132,284,82,264,466,118084992.70072993,326527515.32846715,0.00781250000000000000,0.01414141414141414141
LU,2023,715,181,337,97,378,618,161103131.74825175,283870160.55944056,0.01904761904761904762,0.00469483568075117371
LU,2024,871,207,328,176,543,695,90351386.452353616533,185920202.06659013,0.00000000000000000000,0.00704225352112676056
LU,2025,950,188,421,253,529,697,278486208.00000000,375251752.42105263,0.01223776223776223776,0.00139664804469273743
LV,2010,38,10,13,2,25,26,519750568.42105263,547053942.85714286,0.00000000000000000000,0.00000000000000000000
LV,2011,30,12,11,6,19,19,412030080.00000000,703997568.00000000,0.00000000000000000000,0.00000000000000000000
LV,2012,239,18,21,6,218,220,476087136.40167364,657333876.10619469,0.00448430493273542601,0.00000000000000000000
LV,2013,262,21,31,4,231,228,380480537.40458015,558894413.79310345,0.01687763713080168776,0.00000000000000000000
LV,2014,673,30,54,12,619,616,322687182.16939079,430586644.58598726,0.01746031746031746032,0.00805152979066022544
LV,2015,821,39,51,15,770,765,347036176.37028015,427904418.46153846,0.00765306122448979592,0.00129533678756476684
LV,2016,920,37,106,18,814,819,308487443.47826087,389636645.16129032,0.00000000000000000000,0.00000000000000000000
LV,2017,1135,51,100,36,1035,1067,440437588.01762115,590905031.36899365,0.00000000000000000000,0.00559179869524697111
LV,2018,666,54,150,60,516,568,277602032.43243243,360958563.05732484,0.00000000000000000000,0.00000000000000000000
LV,2019,998,101,273,193,725,752,246038717.43486974,317902445.71428571,0.00131926121372031662,0.00255102040816326531
LV,2020,1050,46,243,179,807,792,327142656.00000000,376066455.20082389,0.00000000000000000000,0.00000000000000000000
LV,2021,1910,62,114,50,1796,1778,334136393.71727749,402247016.19256018,0.00553097345132743363,0.00000000000000000000
LV,2022,2661,138,470,198,2191,2370,255027604.05862458,357796732.71028037,0.02313840976020193521,0.01104294478527607362
LV,2023,3096,226,567,328,2529,2637,204602260.46511628,298307000.33726813,0.00460652591170825336,0.00372717107715244130
LV,2024,4087,284,1000,483,3087,3434,160631869.63542941,237402958.59075823,0.00895789787996416841,0.01492537313432835821
LV,2025,4826,301,2344,1293,2482,3330,118395463.24077911,217521858.53341986,0.13394653636102328255,0.09322890348660939869
LY,2010,131,2,26,7,105,121,16373789.312977099237,51168375.000000000000,0.00000000000000000000,0.00000000000000000000
LY,2011,20,1,0,0,20,19,21327840.000000000000,38857263.157894736842,0.00000000000000000000,0.00000000000000000000
LY,2012,1,1,1,1,0,0,0.00000000000000000000,0.00000000000000000000,,
LY,2017,2,2,2,,0,,0.00000000000000000000,,0.00000000000000000000,
LY,2019,2,2,2,2,0,0,0.00000000000000000000,0.00000000000000000000,,
LY,2020,25,4,25,7,0,0,2325888.000000000000,3900342.857142857143,,
LY,2021,2,2,2,2,0,0,0.00000000000000000000,0.00000000000000000000,,
LY,2022,4,3,2,1,2,1,26438400.000000000000,24969600.000000000000,0.00000000000000000000,0.00000000000000000000
LY,2023,5,3,1,2,4,2,41817600.000000000000,25833600.000000000000,0.00000000000000000000,0.00000000000000000000
LY,2024,8,4,1,1,7,6,28598400.000000000000,29672228.571428571429,0.00000000000000000000,0.00000000000000000000
LY,2025,12,4,4,3,8,8,12096000.000000000000,13195636.363636363636,0.00000000000000000000,0.00000000000000000000
MA,2010,383,55,326,250,57,123,78133347.258485639687,112463150.67024129,0.00000000000000000000,0.00000000000000000000
MA,2011,333,55,251,154,82,170,79867329.729729729730,158842400.00000000,0.06000000000000000000,0.02150537634408602151
MA,2012,584,66,419,383,165,193,64378652.054794520548,90160650.000000000000,0.00000000000000000000,0.00000000000000000000
MA,2013,692,69,320,191,372,492,180560143.35260116,347067028.98975110,0.05215419501133786848,0.03703703703703703704
MA,2014,1016,103,925,690,91,290,18932400.000000000000,71428290.612244897959,0.01179245283018867925,0.29263565891472868217
MA,2015,1329,104,946,713,383,603,92711620.767494356659,127094334.34650456,0.10101010101010101010,0.08863399374348279458
MA,2016,2520,156,1419,1044,1101,1432,154516217.14285714,218351399.03069467,0.25750577367205542725,0.22808815991799077396
MA,2017,3226,188,1745,1385,1481,1800,134927901.79789213,168826766.46781790,0.15803814713896457766,0.13250428816466552316
MA,2018,4926,258,2820,2124,2106,2728,93857603.897685749086,144031969.66199505,0.17736486486486486486,0.17422495516269536254
MA,2019,6226,340,4025,3529,2201,2629,94278622.550594282043,129645599.22052614,0.16793016310590397427,0.20651242502142245073
MA,2020,1663,116,1038,828,625,818,125866979.67528563,178721129.52612394,0.06703397612488521579,0.06823720552396425670
MA,2021,1925,102,693,506,1232,1316,226906372.98701299,299496400.43907794,0.09364319890635680109,0.07152682255845942228
MA,2022,8643,428,6124,5235,2519,3267,92436174.106213120444,128841576.28793225,0.28595679012345679012,0.29441997063142437592
MA,2023,15558,754,12063,10136,3495,5230,62359585.962205939067,96692974.931667317454,0.22216885985976371146,0.27914438502673796791
MA,2024,18509,882,14107,12440,4402,5673,64798272.840239883300,91722002.451278087561,0.13800827015851137147,0.15606983353633779943
MA,2025,19212,791,15961,14058,3251,4942,48957274.703310430981,75618621.473684210526,0.26365277568828042726,0.31927366313983414355
MC,2010,6,6,5,4,1,2,5385600.000000000000,78523200.000000000000,0.00000000000000000000,0.00000000000000000000
MC,2011,14,12,11,5,3,9,39663771.428571428571,96237257.142857142857,0.00000000000000000000,0.00000000000000000000
MC,2012,7,6,4,2,3,5,79648457.142857142857,435344914.28571429,0.00000000000000000000,0.00000000000000000000
MC,2013,14,11,11,7,3,7,46847314.285714285714,182020114.28571429,0.00000000000000000000,0.00000000000000000000
MC,2014,23,19,20,15,3,8,51306573.913043478261,134953043.47826087,0.00000000000000000000,0.00000000000000000000
MC,2015,26,20,20,11,6,15,71878153.846153846154,151668553.84615385,0.00000000000000000000,0.06250000000000000000
MC,2016,20,15,15,7,5,13,112959360.00000000,270552960.00000000,0.00000000000000000000,0.00000000000000000000
MC,2017,21,20,17,10,4,11,40809600.000000000000,149068800.00000000,0.00000000000000000000,0.07692307692307692308
MC,2018,20,17,17,10,3,10,73267200.000000000000,67210560.000000000000,0.00000000000000000000,0.00000000000000000000
MC,2019,37,30,30,16,7,21,55064821.621621621622,148295091.89189189,0.00000000000000000000,0.00000000000000000000
MC,2020,11,4,7,7,4,4,243011781.81818182,120975709.09090909,0.00000000000000000000,0.00000000000000000000
MC,2021,18,12,9,2,9,16,209376000.00000000,197688000.00000000,0.00000000000000000000,0.00000000000000000000
MC,2022,67,46,58,46,9,20,54702805.970149253731,57924654.545454545455,0.00000000000000000000,0.00000000000000000000
MC,2023,89,69,71,56,18,33,58969456.179775280899,100012368.539325842697,0.00000000000000000000,0.02380952380952380952
MC,2024,105,70,93,69,12,35,33104365.714285714286,61502676.923076923077,0.00000000000000000000,0.01666666666666666667
MC,2025,105,69,93,76,12,29,16547657.142857142857,60103131.428571428571,0.00000000000000000000,0.02000000000000000000
MD,2010,1,1,1,0,0,1,0.00000000000000000000,743990400.00000000,,0.00000000000000000000
MD,2011,6,2,1,0,5,6,344116800.00000000,393350400.00000000,0.00000000000000000000,0.00000000000000000000
MD,2012,3,1,0,0,3,3,402192000.00000000,434851200.00000000,0.00000000000000000000,0.00000000000000000000
MD,2013,8,4,3,1,5,7,174668400.00000000,370699200.00000000,0.00000000000000000000,0.00000000000000000000
MD,2014,3,2,3,2,0,1,172800.000000000000,115862400.000000000000,,0.00000000000000000000
MD,2015,20,7,12,10,8,10,97951680.000000000000,110298240.00000000,0.00000000000000000000,0.00000000000000000000
MD,2016,253,14,67,37,186,216,212124294.07114625,244180401.58102767,0.13061224489795918367,0.08064516129032258065
MD,2017,299,9,19,0,280,299,268576567.22408027,338264379.93311037,0.00000000000000000000,0.00000000000000000000
MD,2018,334,27,33,11,301,323,235561839.52095808,280797671.85628743,0.01863354037267080745,0.01823708206686930091
MD,2019,807,26,28,22,779,785,223854691.44981413,249184023.79182156,0.01267427122940430925,0.00883838383838383838
MD,2020,773,20,4,2,769,771,210787050.97024580,234942948.51228978,0.00000000000000000000,0.00000000000000000000
MD,2021,1058,32,56,29,1002,1029,189998826.46502836,205484842.34404537,0.00495540138751238850,0.00386473429951690821
MD,2022,987,36,167,39,820,948,167476902.12765957,228706139.81762918,0.06448087431693989071,0.00940438871473354232
MD,2023,985,34,86,7,899,978,145124983.55329949,247674766.29441624,0.00553097345132743363,0.00204081632653061224
MD,2024,615,48,72,52,543,563,138604846.82926829,217770567.80487805,0.02972027972027972028,0.02707275803722504230
MD,2025,576,58,349,94,227,482,65090100.000000000000,203184750.00000000,0.09352517985611510791,0.03529411764705882353
ME,2010,16,6,6,4,10,12,298749600.00000000,468099000.00000000,0.00000000000000000000,0.00000000000000000000
ME,2011,60,8,7,3,53,52,413583840.00000000,426110661.81818182,0.00000000000000000000,0.00000000000000000000
ME,2012,95,15,26,21,69,66,331387654.73684211,340144882.75862069,0.00000000000000000000,0.05714285714285714286
ME,2013,93,14,39,35,54,51,520589729.03225806,653156874.41860465,0.00000000000000000000,0.00000000000000000000
ME,2014,103,30,47,43,56,57,530024574.75728155,573171552.00000000,0.00000000000000000000,0.00000000000000000000
ME,2015,94,26,56,48,38,43,108909038.29787234,191401635.16483516,0.00000000000000000000,0.00000000000000000000
ME,2016,124,37,82,73,42,45,44862503.225806451613,62642196.610169491525,0.00000000000000000000,0.00000000000000000000
ME,2017,217,40,86,66,131,139,43104044.239631336406,64719921.951219512195,0.00000000000000000000,0.00000000000000000000
ME,2018,278,50,157,93,121,169,27018025.899280575540,55674906.870229007634,0.02758620689655172414,0.01030927835051546392
ME,2019,279,76,217,165,62,94,46326193.548387096774,146098063.32046332,0.20754716981132075472,0.11363636363636363636
ME,2020,34,7,32,19,2,10,1130823.529411764706,32545986.206896551724,0.00000000000000000000,0.00000000000000000000
ME,2021,430,47,279,193,151,214,90933588.837209302326,160350757.73955774,0.14035087719298245614,0.00000000000000000000
ME,2022,546,121,434,262,112,255,35809476.923076923077,137459893.23017408,0.04615384615384615385,0.02197802197802197802
ME,2023,1002,171,651,441,351,495,56562941.317365269461,91754215.384615384615,0.00950118764845605701,0.00902527075812274368
ME,2024,1918,278,1364,952,554,835,50403453.597497393118,91833916.955791829882,0.06029106029106029106,0.06208842897460018815
ME,2025,1250,195,875,634,375,515,63427276.800000000000,111537061.09660574,0.04235727440147329650,0.06497622820919175911
MF,2010,18,12,17,6,1,6,4344000.000000000000,170330400.00000000,0.00000000000000000000,0.00000000000000000000
MF,2011,19,9,7,7,12,9,28343747.368421052632,39474000.000000000000,0.00000000000000000000,0.00000000000000000000
MF,2012,24,13,11,1,13,11,150922800.00000000,205732800.00000000,0.00000000000000000000,0.00000000000000000000
MF,2013,53,23,41,22,12,18,18225509.433962264151,94011840.000000000000,0.00000000000000000000,0.10344827586206896552
MF,2014,195,35,60,33,135,87,244055630.76923077,224023680.00000000,0.00000000000000000000,0.00000000000000000000
MF,2015,514,29,42,27,472,225,224584865.36964981,248510057.14285714,0.00211416490486257928,0.00000000000000000000
MF,2016,431,38,79,41,352,189,217919844.08352668,213278024.34782609,0.02577319587628865979,0.02358490566037735849
MF,2017,550,63,131,44,419,255,199171479.27272727,268923612.04013378,0.12573673870333988212,0.10689655172413793103
MF,2018,257,23,17,9,240,108,353619063.03501946,313508676.92307692,0.03614457831325301205,0.04347826086956521739
MF,2019,377,50,107,52,270,140,284372651.45888594,253718550.00000000,0.05298013245033112583,0.03896103896103896104
MF,2020,221,28,72,20,149,52,269659091.40271493,168864000.00000000,0.07291666666666666667,0.15625000000000000000
MF,2021,320,33,102,33,218,110,233415810.00000000,184231988.81118881,0.14134275618374558304,0.04878048780487804878
MF,2022,403,57,106,44,297,135,243536301.73697270,237751079.32960894,0.12903225806451612903,0.10000000000000000000
MF,2023,689,101,326,139,363,298,140216039.47750363,174816263.61556064,0.19387755102040816327,0.11111111111111111111
MF,2024,566,115,274,113,292,126,172727643.81625442,84180351.464435146444,0.09866666666666666667,0.07692307692307692308
MF,2025,458,111,295,163,163,106,78970920.524017467249,82667455.762081784387,0.21600000000000000000,0.24000000000000000000
MG,2010,513,27,265,199,248,263,104170105.26315789,144050680.51948052,0.00000000000000000000,0.02592592592592592593
MG,2011,628,35,308,270,320,329,105870817.83439490,130787531.21869783,0.00000000000000000000,0.00000000000000000000
MG,2012,1033,55,690,522,343,453,73655205.421103581801,116147209.84615385,0.00945626477541371158,0.00000000000000000000
MG,2013,880,38,782,725,98,117,27506323.636363636364,34006095.961995249406,0.01078167115902964960,0.00266666666666666667
MG,2014,603,53,587,527,16,41,5649671.641791044776,12246895.774647887324,0.02298850574712643678,0.05347593582887700535
MG,2015,1555,80,1337,1162,218,265,33830239.485530546624,44373816.958654519972,0.09793103448275862069,0.10329985652797704448
MG,2016,1302,70,1063,885,239,339,48192818.433179723502,72431011.764705882353,0.20068027210884353741,0.27714748784440842788
MG,2017,3511,116,3140,2922,371,398,26774107.433779549986,34875776.385542168675,0.14078498293515358362,0.14406028368794326241
MG,2018,2897,144,2588,2320,309,411,17857958.439765274422,27022920.834859025998,0.14940577249575551783,0.14416475972540045767
MG,2019,4103,180,3475,3240,628,650,35052583.183036802340,43656365.244215938303,0.41836342681521321552,0.41616885702907208284
MG,2020,109,20,20,17,89,90,54667420.183486238532,59095177.570093457944,0.00000000000000000000,0.00000000000000000000
MG,2021,414,17,137,62,277,319,293628730.43478261,351208516.53543307,0.00000000000000000000,0.00000000000000000000
MG,2022,4618,161,3443,2923,1175,1401,87137112.862711130359,117670805.55041628,0.22061549870226177234,0.20324909747292418773
MG,2023,10442,355,8808,7927,1634,1938,39457668.645853284811,50446450.765331981754,0.35318963006117098747,0.34578331110123017637
MG,2024,10473,363,9101,8096,1372,1785,20553052.764250930965,34224088.412104038053,0.10782907943791224548,0.13103548574752763234
MG,2025,1947,133,1672,1534,275,327,15003202.465331278891,22462839.333691563675,0.02196652719665271967,0.03534303534303534304
MH,2011,14,1,14,,0,,691200.000000000000,,,
MH,2013,3,2,3,,0,,57600.000000000000,,,
MH,2014,82,2,6,3,76,63,31153521.951219512195,33523200.000000000000,0.00000000000000000000,0.00000000000000000000
MH,2015,42,3,3,1,39,33,31490742.857142857143,34046682.352941176471,0.00000000000000000000,0.00000000000000000000
MH,2016,4,1,1,1,3,0,45424800.000000000000,0.00000000000000000000,0.00000000000000000000,
MH,2017,1,1,1,1,0,0,0.00000000000000000000,0.00000000000000000000,,
MH,2018,32,6,3,1,29,22,160015500.00000000,194046886.95652174,0.00000000000000000000,0.00000000000000000000
MH,2019,49,4,3,1,46,41,180020571.42857143,195539657.14285714,0.00000000000000000000,0.00000000000000000000
MH,2020,30,2,3,0,27,15,181768320.00000000,202867200.00000000,0.00000000000000000000,0.00000000000000000000
MH,2021,12,3,3,1,9,9,151077600.00000000,182580480.00000000,0.00000000000000000000,0.00000000000000000000
MH,2022,11,2,3,1,8,8,146047418.18181818,180326400.00000000,0.00000000000000000000,0.00000000000000000000
MH,2023,120,19,94,12,26,13,26654400.000000000000,87837696.000000000000,0.00000000000000000000,0.00000000000000000000
MH,2024,106,3,2,0,104,12,83799849.056603773585,153993600.00000000,0.00000000000000000000,0.00000000000000000000
MH,2025,26,5,8,4,18,2,66670892.307692307692,43300800.000000000000,0.00000000000000000000,0.00000000000000000000
MK,2010,13,4,5,2,8,11,37384615.384615384615,76271261.538461538462,0.00000000000000000000,0.00000000000000000000
MK,2011,7,3,2,1,5,6,84289371.428571428571,171664457.14285714,0.00000000000000000000,0.00000000000000000000
MK,2012,116,7,7,0,109,116,447983255.17241379,466533931.03448276,0.00000000000000000000,0.00000000000000000000
MK,2013,10,7,8,7,2,3,16424640.000000000000,45040320.000000000000,0.00000000000000000000,0.00000000000000000000
MK,2014,124,7,20,14,104,110,444185187.09677419,468607819.35483871,0.00000000000000000000,0.00000000000000000000
MK,2015,310,19,26,15,284,295,416672918.70967742,463190121.29032258,0.00000000000000000000,0.00000000000000000000
MK,2016,242,9,21,3,221,239,234357143.80165289,734767735.53719008,0.04741379310344827586,0.00000000000000000000
MK,2017,412,21,41,14,371,398,230459836.89320388,517323145.63106796,0.01583113456464379947,0.01477832512315270936
MK,2018,462,29,141,125,321,337,119443137.66233766,427858223.37662338,0.21515892420537897311,0.20705882352941176471
MK,2019,451,35,59,46,392,405,194479694.90022173,480969450.99778271,0.00251889168765743073,0.00245098039215686275
MK,2020,146,17,31,25,115,121,66941063.013698630137,78874915.068493150685,0.00000000000000000000,0.00000000000000000000
MK,2021,236,26,40,19,196,217,101067132.20338983,131501898.30508475,0.00000000000000000000,0.00000000000000000000
MK,2022,417,65,227,112,190,305,66896805.755395683453,117220558.27338129,0.01435406698564593301,0.00925925925925925926
MK,2023,1046,92,563,328,483,718,67401251.242829827916,132956879.54110899,0.00192307692307692308,0.00932090545938748336
MK,2024,1328,132,758,628,570,700,52409602.409638554217,96494486.746987951807,0.05067218200620475698,0.12070657507360157017
MK,2025,647,80,457,332,190,315,49546193.508500772798,128134538.48531685,0.03383458646616541353,0.02925531914893617021
ML,2010,6,3,4,2,2,4,40953600.000000000000,525340800.00000000,0.00000000000000000000,0.00000000000000000000
ML,2011,20,5,6,3,14,17,122973120.00000000,976237920.00000000,0.00000000000000000000,0.00000000000000000000
ML,2012,10,3,10,2,0,8,622080.000000000000,182312640.00000000,,0.00000000000000000000
ML,2014,20,4,9,1,11,19,28084320.000000000000,144983520.00000000,0.00000000000000000000,0.00000000000000000000
ML,2015,25,5,4,2,21,23,105176448.00000000,378501120.00000000,0.00000000000000000000,0.00000000000000000000
ML,2016,38,5,3,1,35,37,179550568.42105263,711003789.47368421,0.00000000000000000000,0.00000000000000000000
ML,2017,23,5,9,2,14,21,59845147.826086956522,190192695.65217391,0.00000000000000000000,0.00000000000000000000
ML,2018,182,12,14,7,168,175,41085573.626373626374,183518347.25274725,0.00591715976331360947,0.00568181818181818182
ML,2019,73,16,19,6,54,67,60195945.205479452055,187563747.94520548,0.01818181818181818182,0.00000000000000000000
ML,2020,35,8,26,6,9,29,18220525.714285714286,217787245.71428571,0.00000000000000000000,0.00000000000000000000
ML,2021,13,5,2,2,11,11,118873107.69230769,140772184.61538462,0.00000000000000000000,0.00000000000000000000
ML,2022,12,5,1,1,11,11,57888000.000000000000,60775200.000000000000,0.00000000000000000000,0.00000000000000000000
ML,2023,43,7,12,5,31,38,59097600.000000000000,85435534.883720930233,0.00000000000000000000,0.00000000000000000000
ML,2024,4,4,4,3,0,1,1209600.000000000000,49420800.000000000000,,0.00000000000000000000
ML,2025,27,5,13,8,14,19,8972800.000000000000,30486400.000000000000,0.00000000000000000000,0.00000000000000000000
MM,2010,66,10,26,23,40,42,128873454.54545455,199788701.53846154,0.00000000000000000000,0.00000000000000000000
MM,2011,108,17,56,44,52,62,122920000.00000000,249009690.56603774,0.00000000000000000000,0.00000000000000000000
MM,2012,97,24,52,46,45,50,171295571.13402062,267238800.00000000,0.00000000000000000000,0.00000000000000000000
MM,2013,262,49,230,199,32,43,37814180.152671755725,72236112.396694214876,0.00000000000000000000,0.00000000000000000000
MM,2014,280,43,206,166,74,91,75014331.428571428571,125815545.52529183,0.00970873786407766990,0.05607476635514018692
MM,2015,261,50,177,140,84,116,51101793.103448275862,101142000.00000000,0.02564102564102564103,0.01428571428571428571
MM,2016,895,97,590,522,305,357,43533243.351955307263,86299249.146757679181,0.05387931034482758621,0.05533596837944664032
MM,2017,1055,119,554,434,501,585,67679372.132701421801,123761513.64082434,0.12032085561497326203,0.08645161290322580645
MM,2018,1534,152,885,624,649,867,47699784.093872229465,116880888.53118712,0.06420021762785636561,0.04403131115459882583
MM,2019,1811,190,1154,957,657,826,65891569.298729983435,111063105.32809871,0.04615384615384615385,0.05705705705705705706
MM,2020,2301,153,712,614,1589,1665,224835479.53063885,288877205.79201404,0.10341415141019297378,0.07839294463498285154
MM,2021,579,62,73,46,506,512,156178370.98445596,219491148.38709677,0.02466793168880455408,0.02103250478011472275
MM,2022,595,76,73,61,522,521,141252237.98319328,164092156.70103093,0.01788908765652951699,0.03763440860215053763
MM,2023,708,171,231,204,477,474,128381491.52542373,158580318.58407080,0.11783439490445859873,0.11658456486042692939
MM,2024,903,159,324,282,579,572,131558017.27574751,149293129.74238876,0.10155148095909732017,0.10058309037900874636
MM,2025,598,146,251,195,347,378,94346921.739130434783,118993457.59162304,0.12326043737574552684,0.14677103718199608611
MN,2010,38,15,38,37,0,1,206905.263157894737,4586021.052631578947,,0.00000000000000000000
MN,2011,71,11,36,38,35,33,39439774.647887323944,38607414.084507042254,0.00000000000000000000,0.00000000000000000000
MN,2012,111,22,85,44,26,67,39718313.513513513514,130877318.91891892,0.07142857142857142857,0.02898550724637681159
MN,2013,49,12,32,32,17,17,80346710.204081632653,83079771.428571428571,0.19047619047619047619,0.19047619047619047619
MN,2014,166,22,103,88,63,78,86014843.373493975904,110901686.74698795,0.00000000000000000000,0.00000000000000000000
MN,2015,213,39,103,77,110,136,116503301.40845070,167656563.38028169,0.00869565217391304348,0.01428571428571428571
MN,2016,508,44,216,176,292,332,156420907.08661417,221781486.61417323,0.08641975308641975309,0.14558472553699284010
MN,2017,725,50,538,496,187,229,51743947.034482758621,74746844.689655172414,0.06435643564356435644,0.00000000000000000000
MN,2018,1137,71,736,644,401,493,65459816.358839050132,120005192.61213720,0.02656546489563567362,0.01337792642140468227
MN,2019,3380,97,2150,1966,1230,1414,62536933.491124260355,101233831.95266272,0.34134842055634134842,0.29459827507943713118
MN,2020,1045,45,182,74,863,971,155407390.62200957,230817475.98086124,0.10172939979654120041,0.04616895874263261297
MN,2021,1834,63,293,104,1541,1730,131660644.71101418,190851145.91057797,0.06943620178041543027,0.02480270574971815107
MN,2022,3292,123,1180,737,2112,2555,94706682.867557715674,144087012.39368165,0.08062183658712942878,0.04029062087186261559
MN,2023,9957,218,5132,4576,4825,5381,51213593.492015667370,78136864.356733956011,0.14991181657848324515,0.14771210098312902051
MN,2024,11723,210,4997,4570,6726,7153,37560761.989251897978,47210167.226819073616,0.09079182377455844414,0.10760233918128654971
MN,2025,13296,218,6760,5993,6536,7303,38326223.826714801444,56465142.238267148014,0.19728347446969061793,0.18045548654244306418
MO,2010,5,3,4,,1,,6894720.000000000000,,0.00000000000000000000,
MO,2011,3,3,1,,2,,418694400.00000000,,0.00000000000000000000,
MO,2012,1,1,0,,1,,587520000.00000000,,0.00000000000000000000,
MO,2013,7,4,2,,5,,60331885.714285714286,,0.00000000000000000000,
